GPS,Date ,"Time in 
(24 hours)","Time out
(24 hours) ",Weather ,Crew Leader (name) ,POI,General Location,Species Code,"Point Area (m²) or
 Line Depth (m)",PolygonLine ID,Direction from trail ,Distribution Code,"Does this cherry laurel or holly plant have a DBH of 20cm+? 
",Holly Berries present?,Proximity to stream or wetland,Vegetation layer ,Native Herb Layer %,Comment,Date entered by (name),POINT_X,POINT_Y,POINT_Z,Data entered into MV database
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2398,Spanish,LC,0.5,,W,1,,N/A,10m+,Shrub,1-5%,"It's not a common laurel, not sure",Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2399,Spanish,EH,2,,E,6,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2400,Spanish,EH,2,,E,6,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2401,Spanish,EI,0.5,,E,2,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2402,Spanish,EH,5,,N,6,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2403,Spanish,EH,3,,N,6,,N/A,10m+,Tree,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2404,Spanish,EH,1,,N,2,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2405,Spanish,EI,0.5,,N,1,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2406,Spanish,EH,0.5,,N,1,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2407,Spanish,EH,0.5,,N,1,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2408,Spanish,EI,1,,N,4,,N/A,10m+,Mixed,6-25%,It's climbing up the tree,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2409,Spanish,EI,1,L4-1,N,6,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2410,Spanish,EI,1,L4-2,N,4,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2411,Spanish,EH,1.5,,N,4,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2412,Spanish,EI,0.5,,N,1,,N/A,10m+,Herb,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2413,Spanish,EH,1.5,,N,2,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2414,Spanish,EH,0.5,,N,1,,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2415,Spanish,EH,0.5,,N,2,,N/A,10m+,Shrub,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2416,Spanish,EI,1,,N,3,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2417,Spanish,EH,0.5,,N,3,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2418,Spanish,EI,1,,N,3,,N/A,10m+,Mixed,6-25%,A tree and shrubs,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2419,Spanish,EH,2,,N,6,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2420,Spanish,EI,0.5,,N,2,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2421,Spanish,EH,0.5,,N,2,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2422,Spanish,EH,0.5,,N,1,,N/A,10m+,Herb,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2423,Spanish,EI,1,,N,1,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2424,Spanish,EI,0.5,,N,1,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2425,Spanish,EH,1,,N,4,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2426,Spanish,EH,0.5,,N,2,,N/A,10m+,Shrub,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2427,Spanish,EI,0.5,,N,1,,N/A,10m+,Herb,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2428,Spanish,EI,0.5,,N,1,,N/A,10m+,Herb,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2629,Spanish,EH,3,,N,4,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2430,Spanish,EI,0.5,,N,1,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2431,Spanish,EH,4,,N,5,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2432,Spanish,EI,2,,N,5,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2433,Spanish,EI,2,,N,7,,N/A,10m+,Herb,0%,,Ada Li,,,,
2,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2434,Spanish,EH,6,,N,6,,N/A,10m+,Shrub,1-5%,Continue 10m north from the trail and find holy,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2869,Sasamat,EH,1,,E,4,,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2869,Sasamat,EH,0.5,,E,2,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2870,Sasamat,EI,7,,E,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2871,Top,EH,0.5,,NE,2,,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2872,Sasamat,EH,1,,E,1,,Unknown,10m+,Tree,76-100%,25 m off trail,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2873,Sasamat,HB,3,L1-1,E,8,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2874,Sasamat,HB,3,L1-2,E,8,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2875,Sasamat,HB,0.5,,SE,2,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2876,Sasamat,EI,5,,S,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2877,Sasamat,EI,5,,S,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2878,Sasamat,HB,0.5,,S,2,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2879,Sasamat,HB,,,S,2,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2880,Sasamat,EH,0.5,,S,1,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2881,Sasamat,EI,3,,S,6,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2882,Sasamat,HB,10,L2-1,E,7,,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2883,Sasamat,HB,10,L2-2,E,7,,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2884,Sasamat,EI,1,,E,2,,N/A,10m+,Tree,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2885,Top,HB,10,,SE,8,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2886,Top,EH,0.5,,SW,1,,Unknown,10m+,Tree,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2887,Imperial,EH,0.5,,W,2,,Unknown,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2888,Imperial,HB,1.5,L3-1,W,6,,N/A,1m,Mixed,6-25%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2889,Imperial,HB,1.5,L3-2,W,6,,N/A,1m,Mixed,6-25%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2890,Imperial,EH,5,,W,5,,Unknown,2m to 5m,Shrub,6-25%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2891,Imperial,EH,0.5,,W,2,,N/A,2m to 5m,Tree,1-5%,10m west of trail,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2892,Imperial,HB,7,L4-1,W,8,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2893,Imperial,HB,7,L4-2,W,8,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2894,Imperial,EH,3,,W,3,,F,2m to 5m,Tree,6-25%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2895,Imperial,HB,4,,NW,5,,N/A,1m,Mixed,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2896,Imperial,HB,12,L5-1,SW,8,,N/A,,Mixed,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2897,Imperial,HB,12,L5-2,SW,8,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2898,Imperial,HB,9,L6-1,SW,8,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2899,Imperial,HB,9,L6-1,SW,8,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2900,Imperial,EH,3,,SW,1,,Unknown,2m to 5m,Tree,1-5%,Very big holly tree,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2901,Imperial,HB,3,L7-1,W,6,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2902,Imperial,HB,3,L7-2,W,6,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2903,Imperial,EI,0.5,,W,1,,N/A,1m,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2904,Imperial,EH,2,,W,1,,Unknown,2m to 5m,Tree,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2905,Imperial,CP,9,L8-1,SW,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2906,Imperial,CP,9,L8-2,SW,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2907,Imperial,HB,4,,NW,7,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2908,Imperial,HB,1,,NW,2,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2909,Imperial,LC,3,,NW,4,,N/A,10m+,Tree,6-25%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2910,Imperial,EH,3,,NW,3,,Unknown,10m+,Tree,6-25%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2911,Imperial,HB,7,L9-1,NW,8,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2912,Imperial,HB,7,L9-1,N,8,,N/A,1m,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2913,Imperial,HB,10,L10-1,SE,,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2914,Imperial,HB,10,L10-1,SW,,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2915,Imperial,HB,9,L11-1,S,9,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2916,Imperial,HB,9,L11-2,S,9,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2917,Imperial,CP,6,,S,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2918,Imperial,EH,1,,S,3,,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2919,Sherry Sakamoto,HB,5,L12-1,S,5,,N/A,,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2920,Sherry Sakamoto,HB,5,L12-2,S,4,,N/A,10m+,Shrub,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2921,Sherry Sakamoto,EH,0.5,,S,1,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2922,Sherry Sakamoto,EI,5,,S,5,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2923,Sherry Sakamoto,CP,8,,S,8,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2924,Sherry Sakamoto,HB,2,L13-1,S,5,,N/A,10m+,Herb,1-5%,,Ada Li,,,,
1,2/12/2017,9:30:00,12:30:00,Rain,Wendy Thompson,2925,Sherry Sakamoto,HB,2,L13-2,S,5,,N/A,10m+,Shrub,1-5%,Periwinkle not mapped,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2928,Spanish,HB,3,L1-1,N,9,,N/A,2m to 5m,Tree,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2929,Spanish,HB,3,L1-2,N,8,,,2m to 5m,Tree,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2930,Spanish,EI,0.5,,N,1,,N/A,6m to 10m,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2931,Spanish,LC,0.5,,N,,,N/A,6m to 10m,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2932,Spanish,EI,0.7,,N,3,,N/A,6m to 10m,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2933,Spanish,LC,0.1,,N,1,,,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2934,Spanish,EH,0.5,,N,,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2935,Spanish,EI,0.1,,W,,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2936,Spanish,EI,0.5,,W,3,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2937,Spanish,LC,0.5,,W,1,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2938,Spanish,EH,0.5,,W,1,,N/A,10m+,Shrub,51-75%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2939,Spanish,EH,0.5,,W,1,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2940,Spanish,EH,0.5,,SE,1,,Unknown,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2941,Spanish,EH,0.2,,NE,1,,Unknown,10m+,Herb,51-75%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2942,Spanish,EI,1,,NE,3,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2943,Spanish,EH,0.1,,,,,Unknown,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2944,Spanish,EH,0.1,,SE,1,,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2945,Spanish,EI,0.1,,E,1,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2946,Spanish,EH,0.2,,SE,1,,,6m to 10m,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2947,Spanish,EI,0.1,,SE,1,,N/A,6m to 10m,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2948,Spanish,EH,1,,W,3,,Unknown,10m+,Tree,51-75%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2949,Spanish,EH,1.5,,W,5,,Unknown,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2950,Spanish,EH,0.1,,W,1,,Unknown,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2951,Spanish,EH,0.7,,W,3,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2952,Spanish,EH,0.5,,SW,1,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2953,Spanish,EH,0.5,,SW,2,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2954,Spanish,EI,0.3,,SW,1,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2955,Spanish,EH,0.5,,SW,2,,Unknown,10m+,Herb,1-5%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2956,Spanish,EH,3,,W,4,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2957,Spanish,EH,0.5,,W,3,,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2958,Spanish,EH,0.1,,W,1,,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2959,Spanish,EH,1,,W,3,,,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2960,Spanish,EI,0.1,,SW,,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2961,Spanish,EH,0.5,,SW,3,,Unknown,10m+,Shrub,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2962,Spanish,EI,0.1,,W,,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2963,Spanish,EH,0.5,,SW,3,,Unknown,10m+,Shrub,51-75%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2964,Spanish,LC,0.5,,S,1,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2965,Spanish,LC,0.5,,S,1,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2966,Spanish,EH,0.1,,S,1,,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2967,Spanish,EI,0.5,,SW,3,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2968,Spanish,EH,0.5,,W,3,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2969,Spanish,EI,0.1,,W,1,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2970,Spanish,EH,0.5,,SW,3,,N/A,10m+,Shrub,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2961,Spanish,EH,0.1,,W,,,Unknown,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2972,Spanish,EI,0.1,,W,1,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2973,Spanish,EH,0.1,,SW,1,,N/A,,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2974,Spanish,EI,1,,W,5,,N/A,10m+,Herb,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2975,Spanish,LC,1,,SW,5,,N/A,10m+,Mixed,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2976,Spanish,EI,2.5,,E,8,,N/A,10m+,Mixed,26-50%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2977,Spanish,EH,0.5,,E,3,,Unknown,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2978,Spanish,EI,1.5,,NE,3,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2979,Spanish,EI,0.3,,NE,1,,N/A,10m+,Herb,6-25%,,Ada Li,,,,
1,9/12/2017,9:30:00,12:30:00,Other,Douglas Crocker,2980,Spanish,EH,1.5,,NE,3,,N/A,10m+,Shrub,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2435,Salish,EI,5,,N,7,,N/A,10m+,Mixed,51-75%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2436,Salish,HB,5,,N,6,N/A,N/A,10m+,Mixed,51-75%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2437,Salish,EI,5,,N,8,N/A,N/A,10m+,Mixed,51-75%,Ivy on 4 trees,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2438,Salish,HB,5,,,5,N/A,N/A,10m+,Mixed,51-75%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2439,Salish,EI,2,,N,6,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2440,Salish,EH,2.5,,NE,5,N/A,N/A,10m+,Tree,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2441,Salish,EI,3,,NE,7,N/A,N/A,10m+,Herb,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2442,Salish,EH,5,,N,4,N/A,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2443,Salish,EH,3,,N,2,N/A,Unknown,10m+,Shrub,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2444,Salish,EH,15,,N,6,N/A,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2445,Salish,EI,2,,N,4,N/A,N/A,10m+,Mixed,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2446,Salish,EI,0.5,,N,2,N/A,N/A,10m+,Herb,1-5%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2447,Salish,EH,3,,N,5,N/A,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2448,Salish,EI,0.5,,N,2,N/A,N/A,10m+,Herb,0%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2449,Salish,EH,4,,N,6,N/A,Unknown,10m+,Mixed,6-25%,,Ada Li,,,,
2,6/1/2018,9:30:00,12:30:00,Overcast,Joseph Yang,2450,Salish,EH,4,,NE,5,N/A,Unknown,10m+,Mixed,26-50%,,Ada Li,,,,
